"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"BMY","Bristol-Myers Squibb Company","71.15","118771212473.95","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bmy",
"BKD","Brookdale Senior Living Inc.","18.03","3333576598.47","n/a","2005","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/bkd",
"BCR","C.R. Bard, Inc.","215.53","15802377040.17","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/bcr",
"CBM","Cambrex Corporation","48.88","1563107466.96","n/a","1987","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cbm",
"CMN","Cantel Medical Corp.","68.02","2836489436.3","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cmn",
"CSU","Capital Senior Living Corporation","20.2","594132176.8","n/a","1997","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/csu",
"CAH","Cardinal Health, Inc.","78.55","25868787844.25","n/a","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/cah",
"CTLT","Catalent, Inc.","25.44","3167872726.56","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctlt",
"CNC","Centene Corporation","60.68","10344302550.2","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/cnc",
"CRL","Charles River Laboratories International, Inc.","80.75","3772478500","n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/crl",
"CHE","Chemed Corp.","129.14","2138193837.78","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/che",
"NPD","China Nepstar Chain Drugstore Ltd","2.49","245821440.3","n/a","2007","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/npd",
"CI","Cigna Corporation","134.93","34510548208.3","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ci",
"CIVI","Civitas Solutions, Inc.","20.26","751683825.42","n/a","2014","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/civi",
"CYH","Community Health Systems, Inc.","15.3","1740439045.8","n/a","2000","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/cyh",
"CCM","Concord Medical Services Holdings Limited","4.83","214120662","n/a","2009","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/ccm",
"COO","Cooper Companies, Inc. (The)","153.69","7437217093.32","n/a","n/a","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/coo",
"CRY","CryoLife, Inc.","12.19","397560625.11","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cry",
"CVS","CVS Health Corporation","105.15","112933422973.8","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/cvs",
"DVA","DaVita healthCare Partners Inc.","75.83","16341365000","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/dva",
"DPLO","Diplomat Pharmacy, Inc.","29.17","1882880153.38","n/a","2014","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/dplo",
"RDY","Dr. Reddy&#39;s Laboratories Ltd","43.18","7366838456.54","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rdy",
"EW","Edwards Lifesciences Corporation","104.37","22101677173.8","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ew",
"LLY","Eli Lilly and Company","75.27","83085811140.54","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lly",
"EBS","Emergent Biosolutions, Inc.","37.85","1494102065.75","n/a","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ebs",
"GI","EndoChoice Holdings, Inc.","4.83","125624175.18","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gi",
"EVHC","Envision Healthcare Holdings, Inc.","21.81","4079664882.66","n/a","2013","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/evhc",
"ENZ","Enzo Biochem, Inc.","5.17","238300810","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/enz",
"EXAM","ExamWorks Group, Inc.","35.53","1458506500","n/a","2010","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/exam",
"FVE","Five Star Quality Care, Inc.","2.44","120711706.84","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/fve",
"FMS","Fresenius Medical Care Corporation","42.67","26055507000.8","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/fms",
"GEN           ","Genesis Healthcare, Inc.","2.49","382351237.86","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/gen",
"GKOS","Glaukos Corporation","23.5","759990775.5","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gkos",
"GSK","GlaxoSmithKline PLC","42.42","103303305000","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gsk",
"GMED","Globus Medical, Inc.","23.2","2212659237.6","n/a","2012","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gmed",
"HAE","Haemonetics Corporation","28.01","1424243040.63","n/a","1991","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/hae",
"HYH","Halyard Health, Inc.","29.48","1374208637.56","n/a","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/hyh",
"HCA","HCA Holdings, Inc.","80.61","31998816624","n/a","2011","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/hca",
"HLS","HealthSouth Corporation","40.75","3668071396.5","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/hls",
"HLF","Herbalife LTD.","58.32","5404724526.96","n/a","2004","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/hlf",
"HRC","Hill-Rom Holdings Inc","47.91","3132493780.8","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/hrc",
"HUM","Humana Inc.","174.11","25821103058.79","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/hum",
"XON","Intrexon Corporation","25.38","2963861019.72","n/a","2013","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/xon",
"IVC","Invacare Corporation","10.75","350103817.75","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ivc",
"NVTA","Invitae Corporation","9.18","293544279.18","n/a","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/nvta",
"JNJ","Johnson & Johnson","112.88","311476465592.96","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jnj",
"KND","Kindred Healthcare, Inc.","13.44","1126319819.52","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/knd",
"LH","Laboratory Corporation of America Holdings","124.49","12660633000","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/lh",
"LCI","Lannett Co Inc","19.68","721088267.52","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lci",
"LUX","Luxottica Group, S.p.A.","56.01","26913223282.68","n/a","1990","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/lux",
"MNK","Mallinckrodt plc","60.82","6649177579.02","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnk",
"MCK","McKesson Corporation","172.7","39476970409.8","n/a","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/mck",
"MD","Mednax, Inc","69.25","6442013105","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/md",
"MDT","Medtronic plc","79.5","143182938534","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/mdt",
"MRK","Merck & Company, Inc.","54.09","150113737187.19","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrk",
"MOH","Molina Healthcare Inc","45.37","2567216080","n/a","2003","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/moh",
"MSA","MSA Safety Incorporporated","47.39","1774665269.44","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/msa",
"NVRO","Nevro Corp.","63.49","1789246419.03","n/a","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nvro",
"NVS","Novartis AG","74.12","176500215958.88","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvs",
"NVO","Novo Nordisk A/S","53.54","139204000000","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvo",
"NUS","Nu Skin Enterprises, Inc.","37.33","2089378093.06","n/a","1996","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/nus",
"OPK","Opko Health Inc","9.75","5321940624","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opk",
"OMI","Owens & Minor, Inc.","35.26","2210349508.42","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/omi",
"PEN","Penumbra, Inc.","54.5","1633854573.5","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/pen",
"PRGO","Perrigo Company","97.07","13900291111.17","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prgo",
"PFE","Pfizer, Inc.","33.57","207601579497.87","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pfe",
"PMC","Pharmerica Corporation","24.26","740344433.58","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/pmc",
"PBH","Prestige Brand Holdings, Inc.","57.51","3033897262.56","n/a","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbh",
"PBYI","Puma Biotechnology Inc","24.45","794303286.9","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbyi",
"DGX","Quest Diagnostics Incorporated","75.51","10681431812.82","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/dgx",
"Q","Quintiles Transitional Holdings Inc.","64.52","7720992005.92","n/a","2013","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/q",
"QHC","Quorum Health Corporation","10.04","283021033.84","n/a","2016","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/qhc",
"RMD","ResMed Inc.","56.41","7920517212.87","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/rmd",
"RAD","Rite Aid Corporation","8","8387255208","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/rad",
"SNY","Sanofi","39.07","102027144748.26","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sny",
"SEM","Select Medical Holdings Corporation","13.09","1718491825.82","n/a","2009","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/sem",
"SNN","Smith & Nephew SNATS, Inc.","33.29","15237619675.99","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/snn",
"STJ","St. Jude Medical, Inc.","75.51","21415914082.26","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/stj",
"STE","STERIS plc","71.38","6131433787.92","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ste",
"SYK","Stryker Corporation","110.12","41182798401.64","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/syk",
"TARO","Taro Pharmaceutical Industries Ltd.","130.99","5610730430.27","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/taro",
"TDOC","Teladoc, Inc.","10.76","414957323.32","n/a","2015","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/tdoc",
"TFX","Teleflex Incorporated","160.05","6977466337.05","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tfx",
"THC","Tenet Healthcare Corporation","31.6","3138019356","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/thc",
"TEVA","Teva Pharmaceutical Industries Limited","53.87","48895808018.67","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/teva",
"TRUP","Trupanion, Inc.","12.75","362080620","n/a","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/trup",
"USPH","U.S. Physical Therapy, Inc.","51.83","647777870.58","n/a","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/usph",
"UNH","UnitedHealth Group Incorporated","132.31","125783676675.38","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/unh",
"UAM","Universal American Corp.","7.15","585840641.1","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/uam",
"UHS","Universal Health Services, Inc.","133.57","13045435953.7","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/uhs",
"VRX","Valeant Pharmaceuticals International, Inc.","34.49","11767677141.63","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrx",
"VAR","Varian Medical Systems, Inc.","81.28","7762447507.84","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/var",
"WCG","WellCare Health Plans, Inc.","95.32","4205812652.84","n/a","2004","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/wcg",
"ZBH","Zimmer Biomet Holdings, Inc.","115.94","23052851176.74","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/zbh",
"ZTS","Zoetis Inc.","48.24","23982782863.68","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/zts",
