"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"NPTN","NeoPhotonics Corporation","11.45","470598732.7","n/a","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/nptn",
"N","Netsuite Inc","76.74","6137946068.4","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/n",
"NEWR","New Relic, Inc.","25.56","1266390954.72","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/newr",
"NMBL","Nimble Storage, Inc.","6.46","543286000","n/a","2013","Technology","Electronic Components","http://www.nasdaq.com/symbol/nmbl",
"NOK","Nokia Corporation","5.69","22719394544.04","n/a","1994","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/nok",
"NQ","NQ Mobile Inc.","4.98","457501549.38","n/a","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nq",
"DCM","NTT DOCOMO, Inc","25.24","103124885280","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/dcm",
"OMC","Omnicom Group Inc.","83.26","19948311607.54","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/omc",
"ASGN","On Assignment, Inc.","35.49","1888085283.63","n/a","1992","Technology","Professional Services","http://www.nasdaq.com/symbol/asgn",
"OOMA","Ooma, Inc.","6.27","107681813.91","n/a","2015","Technology","EDP Services","http://www.nasdaq.com/symbol/ooma",
"OPWR","Opower, Inc.","10.31","548285748.45","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/opwr",
"ORCL","Oracle Corporation","39.23","162799203950","n/a","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/orcl",
"PANW","Palo Alto Networks, Inc.","140.69","12432841705.68","n/a","2012","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/panw",
"PKE","Park Electrochemical Corporation","14.85","300764044.35","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/pke",
"PAYC","Paycom Software, Inc.","38.69","2286460028.25","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/payc",
"PNR","Pentair plc.","56.9","10282759689.1","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pnr",
"PRO","PROS Holdings, Inc.","12.49","375693979.18","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/pro",
"PSTG","PROTOSTAR I LTD","14.13","2714531213.61","n/a","2015","Technology","Electronic Components","http://www.nasdaq.com/symbol/pstg",
"QTWO","Q2 Holdings, Inc.","22.9","892181893.2","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qtwo",
"QIHU","Qihoo 360 Technology Co. Ltd.","74.33","9621295269.1","n/a","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/qihu",
"QTM","Quantum Corporation","0.44","116262804.24","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/qtm",
"RAX","Rackspace Hosting, Inc","21.85","2862197902.15","n/a","2008","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/rax",
"RHT","Red Hat, Inc.","71.57","12985379243.62","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/rht",
"SOL","Renesola Ltd.","1.23","124971498.12","n/a","2008","Technology","Semiconductors","http://www.nasdaq.com/symbol/sol",
"RENN","Renren Inc.","3.05","1042519911.35","n/a","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/renn",
"RXN","Rexnord Corporation","20.64","2092341754.08","n/a","2012","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rxn",
"RNG","Ringcentral, Inc.","18.33","1319887228.53","n/a","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/rng",
"RHI","Robert Half International Inc.","38.67","5071834538.76","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rhi",
"RST","Rosetta Stone","8.27","180970152.29","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rst",
"RKUS","Ruckus Wireless, Inc.","12.42","1124546308.02","n/a","2012","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/rkus",
"CRM","Salesforce.com Inc","73.81","49519129000","n/a","2004","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/crm",
"SAP","SAP SE","77.07","94680821160.24","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sap",
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","52.25","2339519666","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/saic",
"SMI","Semiconductor  Manufacturing International Corporation","3.99","3357485166.21","n/a","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/smi",
"SQNS","Sequans Communications S.A.","2.19","129771404.31","n/a","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/sqns",
"NOW","ServiceNow, Inc.","67.79","10941306000","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/now",
"SHOP","Shopify Inc.","28.52","1819991080.08","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/shop",
"SSTK","Shutterstock, Inc.","40.74","1437438342.06","n/a","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/sstk",
"SSNI","Silver Spring Networks, Inc.","13.72","698171080.6","n/a","2013","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ssni",
"SFUN","SouFun Holdings Limited","6.06","2618157552","n/a","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/sfun",
"SPA","Sparton Corporation","20.01","197941541.31","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/spa",
"SPXC","SPX Corporation","15.07","630787310.78","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spxc",
"FLOW","SPX FLOW, Inc.","29.45","1226043080.8","n/a","2015","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flow",
"SQ","Square, Inc.","13.05","4375170078.75","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sq",
"SXI","Standex International Corporation","79.96","1023977195.28","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sxi",
"SRT","StarTek, Inc.","4.28","67193423.44","n/a","1997","Technology","Professional Services","http://www.nasdaq.com/symbol/srt",
"STM","STMicroelectronics N.V.","5.53","4858623382.2","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/stm",
"SNX","Synnex Corporation","78.16","3103195781.04","n/a","2003","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/snx",
"DATA","Tableau Software, Inc.","50.98","3780126063.06","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/data",
"TSM","Taiwan Semiconductor Manufacturing Company Ltd.","23.5","121872788138.5","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsm",
"TAL","TAL International Group, Inc.","15.36","512951669.76","n/a","2005","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/tal",
"TMH","Team Health Holdings, Inc.","42.06","3093005756.4","n/a","2009","Technology","Professional Services","http://www.nasdaq.com/symbol/tmh",
"TNC","Tennant Company","52.06","919573419.38","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tnc",
"TDC","Teradata Corporation","26.27","3399338000","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/tdc",
"TGH","Textainer Group Holdings Limited","14.25","805596603.75","n/a","2007","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/tgh",
"TXTR","Textura Corporation","25.97","680241740.99","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/txtr",
"RUBI","The Rubicon Project, Inc.","14.98","706733046.18","n/a","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/rubi",
"TRMR","Tremor Video, Inc.","1.98","104075098.38","n/a","2013","Technology","Advertising","http://www.nasdaq.com/symbol/trmr",
"TSL","Trina Solar Limited","8.86","820281658.8","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsl",
"TBI","TrueBlue, Inc.","18.9","802494434.7","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/tbi",
"TWTR","Twitter, Inc.","14.12","9910791739.84","n/a","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/twtr",
"TYL","Tyler Technologies, Inc.","142.73","5155222051","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tyl",
"UIS","Unisys Corporation","7.52","376432964","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/uis",
"UMC","United Microelectronics Corporation","1.8","4472754737.4","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/umc",
"URI","United Rentals, Inc.","61.04","5402186557.04","n/a","1997","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/uri",
"VEEV","Veeva Systems Inc.","26.71","3583223718.61","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/veev",
"VMEM","Violin Memory, Inc.","0.315","31238311.545","n/a","2013","Technology","Electronic Components","http://www.nasdaq.com/symbol/vmem",
"VMW","Vmware, Inc.","55.4","23467013253.8","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vmw",
"WIT","Wipro Limited","11.81","28978929408.96","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/wit",
"WDAY","Workday, Inc.","71.52","13946400000","n/a","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/wday",
"WK","Workiva Inc.","11.45","468647618.35","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/wk",
"XTLY","Xactly Corporation","8.1","241267993.2","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/xtly",
"YGE","Yingli Green Energy Holding Company Limited","3.12","5671030.56","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/yge",
"YUME","YuMe, Inc.","3.94","137157392.74","n/a","2013","Technology","Advertising","http://www.nasdaq.com/symbol/yume",
"ZEN","Zendesk, Inc.","23.13","2093435028.63","n/a","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/zen",
"ZPIN","Zhaopin Limited","16.05","1002179414.25","n/a","2014","Technology","Professional Services","http://www.nasdaq.com/symbol/zpin",
